02/04/23 17:56,None,1879215604,15
02/04/23 17:56,None,1879215604,20
02/04/23 17:56,None,1879215604,+
02/04/23 17:57,None,1879215604,5
02/04/23 17:57,None,1879215604,3j
02/04/23 17:57,None,1879215604,5+7j
02/04/23 17:57,None,1879215604,*
